daily_rate,hotel_type,is_canceled,days_in_advance,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
144,City Hotel,no,105,2017,May,20,18,0,3,1,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-05-21
140,City Hotel,no,9,2017,May,20,19,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2017-05-22
170,City Hotel,no,12,2017,May,20,20,1,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-22
140,City Hotel,no,19,2017,May,21,22,1,0,1,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-05-23
130,City Hotel,no,20,2017,May,21,22,1,0,2,0,0,0,0,0,A,F,0,No Deposit,0,1,Check-Out,2017-05-23
144,City Hotel,no,59,2017,May,20,20,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-23
140,City Hotel,no,21,2017,May,21,22,1,1,2,0,0,0,0,0,A,A,2,No Deposit,0,2,Check-Out,2017-05-24
120,City Hotel,no,11,2017,May,21,21,2,1,2,0,0,0,0,0,A,B,0,No Deposit,0,0,Check-Out,2017-05-24
120,City Hotel,no,11,2017,May,21,21,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-24
130,City Hotel,no,20,2017,May,21,21,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-24
89.1,City Hotel,no,57,2017,May,21,23,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-24
114,City Hotel,no,18,2017,May,21,23,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-24
160,City Hotel,no,33,2017,May,21,22,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-25
205,City Hotel,no,13,2017,May,21,24,0,1,3,0,0,0,0,0,D,D,1,No Deposit,0,2,Check-Out,2017-05-25
144.4,City Hotel,no,31,2017,May,21,22,1,2,1,0,0,0,0,0,D,D,1,No Deposit,0,1,Check-Out,2017-05-25
119.25,City Hotel,no,90,2017,May,21,21,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-25
160,City Hotel,no,28,2017,May,21,24,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-26
126,City Hotel,no,112,2017,May,21,26,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-27
126,City Hotel,no,112,2017,May,21,26,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-27
126,City Hotel,no,112,2017,May,21,26,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-27
160,City Hotel,no,14,2017,May,21,26,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2017-05-27
106.28,City Hotel,no,1,2017,May,21,26,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-27
140,City Hotel,no,97,2017,May,22,28,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-05-29
139.5,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-30
139.5,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-30
139.5,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,D,D,1,No Deposit,0,1,Check-Out,2017-05-30
139.5,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,D,D,1,No Deposit,0,1,Check-Out,2017-05-30
108,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-05-30
139.5,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,D,D,1,No Deposit,0,1,Check-Out,2017-05-30
108,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-05-30
139.5,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,D,D,1,No Deposit,0,1,Check-Out,2017-05-30
108,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-05-30
139.5,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,D,D,1,No Deposit,0,1,Check-Out,2017-05-30
108,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-05-30
77.49,City Hotel,no,0,2017,May,22,29,1,0,3,0,0,1,0,0,A,D,1,No Deposit,0,0,Check-Out,2017-05-30
220,City Hotel,no,16,2017,May,22,29,1,0,3,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-05-30
140,City Hotel,no,19,2017,May,22,29,1,0,2,0,0,0,0,0,A,A,1,No Deposit,0,2,Check-Out,2017-05-30
108,City Hotel,no,183,2017,May,22,28,2,0,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-05-30
88,City Hotel,no,14,2017,May,22,30,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-31
180,City Hotel,no,0,2017,May,22,31,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-01
139.5,City Hotel,no,0,2017,May,22,30,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-01
92.98,City Hotel,no,0,2017,June,22,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-02
108,City Hotel,no,108,2017,June,22,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-02
165.2,City Hotel,no,51,2017,May,22,28,2,3,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-06-02
108,City Hotel,no,108,2017,June,22,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-02
190,City Hotel,no,17,2017,June,22,1,0,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-06-02
153.79,City Hotel,no,209,2017,May,22,30,0,4,2,1,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-06-03
130,City Hotel,no,0,2017,June,22,3,0,1,1,0,0,0,0,0,A,D,0,No Deposit,0,0,Check-Out,2017-06-04
106.28,City Hotel,no,0,2017,June,22,3,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-04
140,City Hotel,no,25,2017,June,22,3,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-04
216,City Hotel,no,125,2017,June,22,2,1,2,3,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-06-05
96,City Hotel,no,30,2017,June,23,6,0,1,2,0,0,0,0,0,A,D,0,No Deposit,0,1,Check-Out,2017-06-07
125.33,City Hotel,no,18,2017,June,23,5,1,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-06-08
120,City Hotel,no,16,2017,June,23,8,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-09
229.6,City Hotel,no,29,2017,June,23,7,0,2,3,0,0,0,0,0,G,G,0,No Deposit,0,0,Check-Out,2017-06-09
139.4,City Hotel,no,29,2017,June,23,7,0,2,3,1,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-06-09
144,City Hotel,no,131,2017,June,23,8,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-11
144,City Hotel,no,131,2017,June,23,8,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-11
136.67,City Hotel,no,36,2017,June,23,8,0,3,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-11
141.67,City Hotel,no,33,2017,June,23,5,1,5,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-11
120,City Hotel,no,29,2017,June,24,11,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-12
223.33,City Hotel,no,32,2017,June,23,7,2,4,3,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-06-13
146,City Hotel,no,76,2017,June,24,12,1,0,2,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-06-13
175,City Hotel,no,231,2017,June,24,13,0,1,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2017-06-14
109,City Hotel,no,21,2017,June,24,12,1,1,1,0,0,0,0,0,A,D,4,No Deposit,0,1,Check-Out,2017-06-14
78,City Hotel,no,51,2017,June,23,9,2,3,2,0,0,0,0,0,D,D,0,No Deposit,0,5,Check-Out,2017-06-14
125,City Hotel,no,34,2017,June,23,6,2,6,1,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-06-14
190,City Hotel,no,32,2017,June,24,12,1,1,2,0,0,0,0,0,D,D,8,No Deposit,0,1,Check-Out,2017-06-14
139,City Hotel,no,26,2017,June,24,11,2,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-06-15
150,City Hotel,no,46,2017,June,24,13,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-06-15
98.1,City Hotel,no,77,2017,June,24,12,1,3,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-06-16
100.8,City Hotel,no,79,2017,June,24,15,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-16
146,City Hotel,no,83,2017,June,24,14,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-06-16
146,City Hotel,no,83,2017,June,24,14,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-06-16
150,City Hotel,no,44,2017,June,24,15,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-06-16
100.8,City Hotel,no,0,2017,June,24,16,0,1,1,0,0,0,0,0,D,D,1,No Deposit,0,1,Check-Out,2017-06-17
99,City Hotel,no,157,2017,June,24,16,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-17
130.5,City Hotel,no,157,2017,June,24,16,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-06-17
112.67,City Hotel,no,423,2017,June,24,14,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-17
106.28,City Hotel,no,3,2017,June,24,16,0,2,1,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-06-18
145.71,City Hotel,no,43,2017,June,24,11,2,5,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-18
79.2,City Hotel,no,147,2017,June,24,16,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-19
79.2,City Hotel,no,147,2017,June,24,16,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-19
140,City Hotel,no,53,2017,June,24,16,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-19
12,City Hotel,no,0,2017,June,25,18,1,0,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-06-19
130,City Hotel,no,3,2017,June,25,19,1,0,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-06-20
219.46,City Hotel,no,172,2017,June,25,18,2,0,2,2,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-06-20
150,City Hotel,no,50,2017,June,25,19,1,1,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-06-21
165,City Hotel,no,38,2017,June,25,19,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-06-21
128,City Hotel,no,1,2017,June,25,21,0,1,2,0,0,1,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-06-22
189,City Hotel,no,197,2017,June,25,21,0,1,2,2,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2017-06-22
162,City Hotel,no,96,2017,June,25,21,0,1,2,1,0,0,0,0,A,A,2,No Deposit,0,2,Check-Out,2017-06-22
141.36,City Hotel,no,293,2017,June,25,18,2,3,3,0,0,0,0,0,D,D,2,No Deposit,0,2,Check-Out,2017-06-23
76.23,City Hotel,no,148,2017,June,25,22,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-23
136,City Hotel,no,34,2017,June,25,19,1,4,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-24
194.29,City Hotel,no,41,2017,June,24,17,2,5,2,1,0,0,0,0,A,A,1,No Deposit,0,2,Check-Out,2017-06-24
189,City Hotel,no,166,2017,June,25,22,0,2,2,2,0,0,0,0,F,F,3,No Deposit,0,1,Check-Out,2017-06-24
144,City Hotel,no,114,2017,June,25,21,0,4,2,1,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-06-25
133.33,City Hotel,no,56,2017,June,25,22,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-25
96,City Hotel,no,55,2017,June,25,23,0,2,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-06-25
154,City Hotel,no,149,2017,June,25,24,0,1,2,0,0,0,0,0,A,B,1,No Deposit,0,1,Check-Out,2017-06-25
154,City Hotel,no,149,2017,June,25,24,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-25
154,City Hotel,no,149,2017,June,25,24,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-25
154,City Hotel,no,149,2017,June,25,24,0,1,2,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-06-25
154,City Hotel,no,149,2017,June,25,24,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-25
154,City Hotel,no,149,2017,June,25,24,0,1,2,0,0,0,0,0,A,D,0,No Deposit,0,1,Check-Out,2017-06-25
135,City Hotel,no,121,2017,June,25,24,0,1,2,1,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-25
170,City Hotel,no,37,2017,June,25,20,0,5,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-06-25
160,City Hotel,no,37,2017,June,25,24,1,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-26
101.33,City Hotel,no,43,2017,June,25,20,1,5,1,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-06-26
140,City Hotel,no,173,2017,June,25,22,1,3,2,0,0,0,0,0,E,E,4,No Deposit,0,0,Check-Out,2017-06-26
175,City Hotel,no,72,2017,June,26,26,1,0,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-06-27
130.5,City Hotel,no,177,2017,June,25,24,2,1,2,0,0,0,0,0,D,D,4,No Deposit,0,3,Check-Out,2017-06-27
130.5,City Hotel,no,130,2017,June,25,24,2,1,2,0,0,0,0,0,D,D,0,No Deposit,0,4,Check-Out,2017-06-27
166.5,City Hotel,no,177,2017,June,25,24,2,1,3,0,0,0,0,0,D,D,4,No Deposit,0,5,Check-Out,2017-06-27
89,City Hotel,no,22,2017,June,26,27,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-06-28
99,City Hotel,no,207,2017,June,25,24,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,5,Check-Out,2017-06-28
99,City Hotel,no,207,2017,June,25,24,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,4,Check-Out,2017-06-28
160,City Hotel,no,2,2017,June,26,28,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-29
112.67,City Hotel,no,22,2017,June,26,28,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-01
126,City Hotel,no,108,2017,June,26,26,1,4,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-01
108,City Hotel,no,119,2017,June,26,30,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-01
149.4,City Hotel,no,0,2017,June,26,30,0,1,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-01
110,City Hotel,no,71,2017,June,26,30,0,2,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-02
124.39,City Hotel,no,176,2017,June,26,30,0,2,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-02
190,City Hotel,no,66,2017,June,26,30,0,2,3,0,0,0,0,0,D,D,1,No Deposit,0,2,Check-Out,2017-07-02
122.7,City Hotel,no,158,2017,June,26,29,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-07-02
216.64,City Hotel,no,178,2017,June,26,29,0,3,2,2,0,0,0,0,G,G,0,No Deposit,0,2,Check-Out,2017-07-02
90.33,City Hotel,no,1,2017,June,26,29,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-02
96.53,City Hotel,no,124,2017,June,26,28,0,4,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-02
96.53,City Hotel,no,124,2017,June,26,28,0,4,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-02
133.6,City Hotel,no,126,2017,July,27,2,1,0,2,1,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-03
118,City Hotel,no,0,2017,July,27,3,1,0,2,1,0,1,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-07-04
160,City Hotel,no,18,2017,July,27,2,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-07-03
149,City Hotel,no,42,2017,July,27,3,1,0,2,1,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-04
247,City Hotel,no,72,2017,July,27,2,2,0,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-04
112.67,City Hotel,no,462,2017,July,26,1,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-04
133.48,City Hotel,no,68,2017,June,26,30,2,3,2,1,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-05
130.5,City Hotel,no,82,2017,July,27,2,2,1,2,0,0,0,0,0,D,D,2,No Deposit,0,1,Check-Out,2017-07-05
237.48,City Hotel,no,16,2017,July,27,5,0,1,3,1,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-07-06
160,City Hotel,no,39,2017,July,27,5,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-06
89.1,City Hotel,no,170,2017,July,27,8,0,1,2,0,0,0,0,0,A,F,0,No Deposit,0,1,Check-Out,2017-07-09
89.67,City Hotel,no,1,2017,July,27,6,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-09
86.63,City Hotel,no,157,2017,July,27,8,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-10
89.1,City Hotel,no,214,2017,July,28,9,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2017-07-10
89.1,City Hotel,no,214,2017,July,28,9,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2017-07-10
140,City Hotel,no,0,2017,July,28,9,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-10
264.44,City Hotel,no,1,2017,July,28,10,1,0,2,3,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-07-11
160,City Hotel,no,53,2017,July,27,8,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-11
140,City Hotel,no,48,2017,July,28,11,0,1,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-07-12
92.98,City Hotel,no,0,2017,July,28,11,0,1,2,0,0,0,0,0,A,D,0,No Deposit,0,0,Check-Out,2017-07-12
120,City Hotel,no,21,2017,July,28,12,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-13
220,City Hotel,no,23,2017,July,28,12,0,1,3,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-07-13
116.1,City Hotel,no,50,2017,July,27,8,2,3,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-13
139,City Hotel,no,22,2017,July,28,12,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-14
112.67,City Hotel,no,451,2017,July,28,12,0,3,2,0,0,0,0,0,A,E,0,No Deposit,0,1,Check-Out,2017-07-15
116.1,City Hotel,no,170,2017,July,28,15,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-16
122.5,City Hotel,no,7,2017,July,29,16,2,0,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-18
107.1,City Hotel,no,222,2017,July,28,13,2,4,2,0,0,0,0,0,A,D,0,No Deposit,0,0,Check-Out,2017-07-19
209,City Hotel,no,147,2017,July,29,16,2,1,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2017-07-19
68.61,City Hotel,no,158,2017,July,29,18,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-19
139.5,City Hotel,no,277,2017,July,29,17,1,2,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-20
139.5,City Hotel,no,277,2017,July,29,17,1,2,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-20
123.3,City Hotel,no,277,2017,July,29,17,1,2,2,1,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-20
259,City Hotel,no,14,2017,July,29,19,0,1,2,2,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2017-07-20
89.1,City Hotel,no,173,2017,July,29,18,0,3,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-07-21
120,City Hotel,no,81,2017,July,29,18,0,3,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-07-21
101.33,City Hotel,no,476,2017,July,28,15,2,4,2,0,0,0,0,0,A,A,2,No Deposit,0,1,Check-Out,2017-07-21
91.2,City Hotel,no,78,2017,July,29,19,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-22
68.61,City Hotel,no,241,2017,July,29,21,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-22
188.1,City Hotel,no,193,2017,July,29,20,0,2,3,0,0,0,0,0,E,E,0,No Deposit,0,2,Check-Out,2017-07-22
159,City Hotel,no,12,2017,July,29,20,0,2,2,1,0,0,0,0,A,A,0,No Deposit,0,3,Check-Out,2017-07-22
98,City Hotel,no,13,2017,July,29,21,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-22
95.2,City Hotel,no,9,2017,July,29,21,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-23
139.5,City Hotel,no,129,2017,July,29,22,1,1,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-24
166.5,City Hotel,no,129,2017,July,29,22,1,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-07-24
232.16,City Hotel,no,48,2017,July,29,19,1,4,2,2,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-07-24
140,City Hotel,no,29,2017,July,30,24,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-26
122.6,City Hotel,no,67,2017,July,30,24,1,1,2,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-07-26
197.5,City Hotel,no,70,2017,July,29,22,2,2,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-26
190,City Hotel,no,83,2017,July,29,22,2,2,3,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-26
235,City Hotel,no,143,2017,July,30,23,2,1,3,0,0,0,0,0,F,F,1,No Deposit,0,2,Check-Out,2017-07-26
235,City Hotel,no,143,2017,July,30,23,2,1,3,0,0,0,0,0,F,F,1,No Deposit,0,2,Check-Out,2017-07-26
122.6,City Hotel,no,67,2017,July,30,24,1,1,1,1,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-07-26
115.2,City Hotel,no,68,2017,July,30,24,1,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-26
155,City Hotel,no,318,2017,July,30,26,0,2,2,0,0,0,0,0,D,D,1,No Deposit,0,3,Check-Out,2017-07-28
134,City Hotel,no,318,2017,July,30,26,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-28
230,City Hotel,no,68,2017,July,30,28,0,1,3,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-07-29
96,City Hotel,no,89,2017,July,30,27,0,2,2,0,0,0,0,0,A,D,0,No Deposit,0,1,Check-Out,2017-07-29
179.1,City Hotel,no,287,2017,July,30,26,1,4,2,2,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2017-07-31
250.96,City Hotel,no,34,2017,July,30,29,1,1,2,2,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-07-31
210,City Hotel,no,38,2017,July,31,30,2,0,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-08-01
69.7,City Hotel,no,0,2017,July,31,31,1,0,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-08-01
128,City Hotel,no,26,2017,August,31,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-08-02
128,City Hotel,no,26,2017,August,31,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-08-02
150,City Hotel,no,76,2017,July,31,31,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-08-02
164,City Hotel,no,142,2017,July,31,31,1,2,2,1,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-08-03
266.2,City Hotel,no,24,2017,July,31,31,1,2,2,2,0,0,0,0,E,E,2,No Deposit,0,1,Check-Out,2017-08-03
69.01,City Hotel,no,0,2017,August,31,3,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-08-04
89,City Hotel,no,25,2017,August,31,4,0,1,2,0,0,0,0,0,A,C,0,No Deposit,0,0,Check-Out,2017-08-05
153,City Hotel,no,39,2017,August,31,2,0,3,2,0,0,0,0,0,A,A,1,No Deposit,0,3,Check-Out,2017-08-05
150,City Hotel,no,39,2017,August,31,2,0,3,2,0,0,0,0,0,A,A,2,No Deposit,0,3,Check-Out,2017-08-05
210,City Hotel,no,56,2017,August,31,5,0,1,2,1,0,0,0,0,D,D,2,No Deposit,0,2,Check-Out,2017-08-06
165,City Hotel,no,57,2017,August,32,6,1,0,2,1,0,0,0,0,A,D,1,No Deposit,0,0,Check-Out,2017-08-07
80.1,City Hotel,no,122,2017,August,31,5,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-08-08
160,City Hotel,no,0,2017,August,32,7,1,0,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-08-08
